plant_id,plant_type,country,capacity_mw,generation_mwh,co2_emissions_tons,energy_price_eur_mwh,date
489,Hydro,Italy,245.63,3179.48,1188.9,65.62,2024-03-25
238,Wind,France,179.53,1131.2,380.78,197.86,2024-08-04
473,Coal,Netherlands,10.83,4353.74,384.07,52.95,2023-08-09
308,Gas,Italy,201.93,4607.56,1911.88,99.22,2023-06-27
422,Solar,France,63.59,4550.81,988.57,131.85,2023-08-22
463,Gas,Germany,116.45,2852.57,610.14,141.14,2023-10-13
185,Solar,Spain,345.71,4362.9,301.69,187.11,2023-11-12
384,Hydro,Spain,287.79,3976.27,80.56,178.12,2023-11-07
159,Gas,Italy,265.9,3113.97,1883.72,50.6,2023-01-06
153,Hydro,Italy,284.19,4911.31,466.45,38.18,2024-10-03
192,Hydro,Germany,64.43,1259.37,921.08,92.29,2023-06-27
424,Hydro,Spain,86.5,3139.52,73.26,159.67,2023-11-04
472,Gas,France,273.69,180.95,1590.74,168.76,2023-10-16
364,Gas,Italy,206.38,2281.76,565.18,84.84,2023-06-02
481,Gas,Netherlands,234.29,4176.53,1914.36,72.47,2023-08-06
312,Wind,Spain,440.18,1213.55,1632.93,37.66,2023-06-14
432,Hydro,France,96.66,3770.7,1698.21,150.01,2024-01-26
109,Wind,Spain,455.8,3818.69,410.63,122.63,2023-05-17
457,Solar,Germany,429.46,3191.56,382.25,158.33,2024-09-25
302,Gas,Netherlands,451.38,4472.66,1221.24,192.72,2023-12-29
295,Coal,France,322.47,2274.11,242.59,106.84,2024-05-02
157,Solar,France,432.65,1083.46,1920.66,88.91,2024-12-27
355,Hydro,Italy,495.64,3275.18,191.23,149.19,2024-12-05
322,Hydro,Germany,238.35,4745.88,1402.66,68.91,2023-05-19
468,Wind,Germany,431.6,3169.05,327.71,129.01,2023-07-03
279,Gas,France,452.33,4399.33,1242.7,57.29,2024-10-09
461,Gas,Spain,158.33,4336.65,1733.4,119.54,2024-04-16
134,Solar,France,224.14,79.88,412.75,85.27,2024-07-19
458,Solar,France,288.97,433.14,256.08,116.15,2024-04-22
202,Solar,France,177.83,2783.68,1262.62,183.52,2024-07-28
260,Coal,France,164.46,4285.1,193.84,114.02,2023-01-06
299,Coal,France,193.45,1948.8,1737.04,68.03,2023-03-13
259,Hydro,France,214.83,4450.03,1772.15,152.93,2024-10-21
282,Hydro,Spain,129.87,1793.33,1535.64,188.18,2024-04-07
452,Hydro,Netherlands,239.29,2113.24,771.01,71.26,2023-10-03
235,Gas,Netherlands,390.48,1652.08,807.81,124.92,2023-12-07
497,Hydro,Italy,314.12,2236.89,425.26,149.91,2023-09-20
325,Wind,Netherlands,192.98,2320.92,1292.18,142.91,2024-11-12
491,Solar,Spain,82.32,2429.62,151.07,41.05,2024-04-02
342,Gas,France,412.9,1464.24,1511.23,199.7,2023-04-19
205,Coal,Germany,258.11,1956.35,395.39,27.55,2024-09-01
170,Solar,Spain,485.76,3040.72,1823.17,165.66,2023-09-22
176,Hydro,Germany,130.08,92.93,1481.07,23.05,2024-10-19
153,Coal,Italy,91.88,2759.57,839.0,71.34,2024-05-28
376,Coal,Spain,8.96,140.6,597.3,102.1,2024-01-14
210,Coal,France,45.9,3056.12,492.92,99.67,2024-06-24
323,Solar,France,195.77,1923.61,1381.29,52.44,2024-01-16
174,Gas,Spain,103.13,2343.67,1789.78,109.43,2024-11-24
113,Solar,Spain,23.75,4061.3,1889.82,170.16,2023-02-11
357,Wind,France,116.56,3377.62,1934.52,187.78,2024-01-08
288,Hydro,Germany,365.73,4654.79,1879.14,169.98,2024-02-22
463,Gas,Spain,369.17,1268.58,1424.46,159.35,2023-05-17
338,Gas,France,79.07,2017.35,389.16,77.9,2024-10-10
433,Hydro,Netherlands,468.56,1149.86,669.38,121.62,2024-02-21
403,Wind,Spain,83.72,943.42,768.97,101.97,2024-07-23
190,Coal,Italy,49.22,3352.25,1317.76,29.23,2024-08-27
491,Hydro,Italy,85.65,3303.18,887.86,86.37,2024-09-03
283,Coal,Spain,74.56,2484.77,694.13,65.71,2023-04-07
116,Hydro,France,317.69,775.25,714.77,55.58,2023-07-07
111,Solar,Germany,82.35,2857.71,1114.17,179.83,2024-12-04
265,Wind,Spain,318.99,2570.46,1498.34,77.86,2024-10-03
245,Wind,Italy,141.92,2865.09,536.62,120.98,2023-05-04
381,Hydro,Germany,127.96,2271.44,1094.57,37.86,2024-09-13
136,Wind,Netherlands,449.14,455.26,340.02,161.48,2024-08-05
169,Coal,Germany,111.09,2084.1,1997.32,27.49,2024-10-05
268,Wind,Netherlands,432.97,1611.04,1059.48,79.5,2023-04-18
434,Wind,Italy,155.25,1384.49,451.58,76.59,2024-10-08
269,Wind,Netherlands,495.66,3330.23,1268.18,38.76,2024-03-03
352,Gas,Germany,490.56,3369.69,548.88,46.17,2024-03-07
445,Hydro,Italy,414.67,4869.52,1343.1,83.45,2023-10-05
396,Solar,Germany,434.7,3191.55,459.52,195.56,2024-04-27
241,Solar,Spain,412.51,1523.41,262.32,127.51,2024-06-14
484,Gas,Germany,316.67,2692.04,502.83,113.4,2023-07-08
372,Gas,Spain,405.47,3191.21,1133.16,66.57,2024-08-27
324,Solar,Spain,316.0,2081.61,912.53,141.31,2024-04-01
282,Coal,Netherlands,421.87,3208.26,1501.74,194.97,2023-03-30
320,Solar,Spain,468.1,4102.27,507.24,67.3,2023-08-25
152,Solar,Netherlands,377.89,3172.47,1316.62,59.82,2023-02-13
217,Hydro,Spain,482.52,893.53,747.84,193.22,2024-08-11
464,Solar,Italy,226.87,1652.35,940.78,175.86,2024-06-05
258,Solar,Netherlands,463.07,4818.02,1834.67,95.17,2023-03-09
235,Wind,Germany,116.98,1840.92,1588.32,116.68,2023-11-26
176,Gas,Netherlands,20.53,4159.39,499.66,170.67,2023-09-03
435,Solar,Italy,68.41,744.51,1408.84,96.98,2024-08-08
144,Solar,Spain,84.32,4926.21,244.2,162.88,2024-05-31
117,Coal,Italy,413.09,1096.49,1995.33,67.62,2023-02-01
454,Solar,France,203.5,4808.8,1778.59,74.06,2023-04-23
304,Hydro,Italy,120.42,295.98,1694.85,113.88,2024-09-10
423,Coal,Italy,407.07,2904.47,1279.96,58.55,2024-10-25
182,Solar,Italy,105.05,934.42,398.51,170.4,2023-01-14
149,Hydro,Germany,43.55,3244.89,993.94,36.5,2023-11-21
380,Gas,Germany,235.76,4501.25,915.14,60.79,2024-04-26
265,Solar,Italy,39.36,1526.1,827.49,150.17,2024-05-24
342,Gas,France,143.07,2042.18,1305.54,113.32,2023-04-18
476,Solar,France,351.67,280.43,1477.19,25.09,2024-02-26
263,Coal,Netherlands,190.39,2899.64,542.84,101.5,2024-11-03
423,Coal,Italy,48.3,3036.54,1324.23,48.9,2024-02-15
155,Hydro,Netherlands,204.48,3109.06,728.91,97.9,2023-03-01
138,Wind,Spain,259.01,4573.57,34.58,132.95,2023-11-10
418,Hydro,France,128.86,508.21,315.61,57.02,2024-08-20
227,Solar,Spain,89.59,2382.35,1297.92,92.61,2023-12-03
490,Gas,Spain,382.03,1517.69,1626.52,61.54,2023-06-11
221,Gas,Italy,38.58,1255.12,123.94,89.88,2024-12-16
346,Solar,France,478.65,1713.84,313.3,44.83,2023-12-12
285,Wind,Netherlands,8.76,4696.2,920.22,116.88,2023-08-24
307,Wind,Spain,327.36,1297.0,214.39,58.24,2024-12-26
414,Wind,Italy,71.13,469.39,1300.18,170.08,2024-05-07
403,Solar,Germany,275.81,2084.96,67.63,147.96,2023-02-19
488,Coal,France,97.72,1370.91,214.29,25.33,2023-05-17
338,Coal,Germany,21.99,1488.97,1458.6,141.83,2024-03-06
314,Solar,Netherlands,430.58,2291.8,1654.34,21.96,2023-12-09
391,Coal,Netherlands,214.85,4085.83,513.16,33.23,2023-09-20
323,Wind,Netherlands,141.23,4184.34,916.75,189.8,2024-01-04
187,Coal,France,473.9,2442.81,1158.35,150.77,2023-12-16
124,Solar,Spain,45.59,4198.28,44.46,100.86,2024-11-08
319,Coal,Italy,177.51,870.91,1417.98,26.16,2023-03-05
374,Coal,Spain,92.79,1369.88,119.43,176.0,2023-10-16
234,Coal,France,495.64,841.65,362.12,116.17,2024-06-26
332,Coal,Germany,275.28,4609.47,1466.34,199.5,2024-03-10
165,Solar,Italy,407.05,3795.69,1662.14,127.68,2024-04-09
179,Hydro,Netherlands,85.95,3852.04,1421.91,23.46,2023-05-18
354,Coal,Germany,155.7,3448.66,1832.45,61.79,2024-04-05
224,Hydro,Spain,311.7,115.53,1974.09,91.16,2023-05-07
245,Solar,Italy,93.12,1096.82,1624.25,110.11,2024-03-07
202,Gas,Netherlands,252.53,4370.19,1234.93,184.37,2024-03-14
484,Hydro,Italy,466.15,2433.8,107.69,187.7,2024-01-09
486,Solar,Spain,465.47,3726.56,1800.26,181.82,2024-02-19
482,Gas,France,180.67,1125.41,574.82,76.56,2023-01-11
376,Coal,Spain,260.49,374.31,781.88,23.96,2023-02-28
481,Solar,France,103.21,4146.63,1041.52,66.23,2023-01-16
223,Wind,Netherlands,489.37,1205.62,1767.33,81.53,2023-08-15
366,Gas,Spain,262.34,1140.29,1606.96,52.63,2023-10-05
377,Wind,Spain,107.13,2029.71,1006.99,195.19,2024-07-28
210,Coal,Spain,423.16,2753.75,1757.34,177.8,2024-05-15
480,Coal,Spain,213.09,3154.92,1704.17,78.93,2024-10-01
412,Hydro,France,319.89,4628.78,689.29,48.55,2024-04-08
188,Coal,France,422.57,3795.1,563.04,99.14,2023-01-27
486,Hydro,Germany,158.06,2657.05,786.5,195.98,2024-01-10
257,Gas,Netherlands,291.06,763.36,1534.66,171.64,2023-03-04
315,Wind,Netherlands,32.78,725.31,1255.39,154.63,2023-09-28
483,Gas,France,121.1,696.85,239.8,126.9,2024-09-20
400,Wind,Germany,73.68,4934.05,638.35,148.91,2024-10-18
135,Solar,Germany,323.87,4069.55,1753.84,64.18,2024-05-04
186,Gas,Spain,131.05,476.86,1864.35,144.22,2023-06-21
217,Solar,Germany,381.19,1555.05,270.27,85.75,2023-09-10
427,Wind,Netherlands,381.76,1640.57,1948.79,27.47,2023-09-07
281,Hydro,Italy,393.2,1611.34,1254.34,160.49,2023-11-14
167,Gas,France,70.65,74.96,1598.84,123.23,2023-03-12
458,Gas,Spain,265.39,2189.16,1655.71,42.03,2023-06-20
258,Hydro,Germany,341.15,4292.38,290.63,42.77,2024-03-12
384,Hydro,France,164.77,587.18,1241.36,67.86,2023-05-11
263,Coal,France,133.73,365.17,276.9,167.92,2023-11-05
460,Coal,France,360.39,3258.49,874.78,163.5,2023-06-25
172,Wind,Netherlands,178.89,3875.75,712.81,163.82,2024-01-21
218,Gas,Spain,128.2,1254.76,1692.94,39.21,2024-11-21
440,Hydro,Italy,283.64,4540.49,296.73,138.77,2023-04-11
294,Hydro,Spain,312.09,3426.08,1702.76,105.68,2023-07-31
188,Solar,Germany,389.52,2410.42,712.34,45.7,2023-03-10
444,Coal,Spain,25.26,4007.16,121.83,177.79,2024-05-15
175,Solar,Netherlands,91.37,1653.3,1328.75,168.58,2024-07-28
320,Hydro,Italy,389.74,1385.41,1990.89,90.52,2024-01-22
238,Gas,Spain,268.28,1346.35,1778.13,162.95,2023-07-18
471,Gas,Germany,404.01,960.03,1848.26,121.89,2024-09-19
494,Solar,Spain,227.02,4397.28,723.6,175.22,2024-02-05
340,Coal,Netherlands,232.4,1990.21,409.24,67.1,2023-05-14
253,Wind,France,191.9,4376.74,1731.07,68.82,2023-03-26
152,Gas,Netherlands,347.14,4423.26,62.5,95.13,2023-01-03
241,Wind,Netherlands,297.15,699.87,1896.2,56.28,2023-01-31
419,Coal,Netherlands,199.4,249.03,745.0,134.13,2024-02-26
493,Solar,Italy,97.84,4844.05,1398.73,58.78,2023-11-17
130,Coal,Spain,6.19,1094.99,767.24,73.91,2024-05-24
322,Hydro,Germany,50.22,1941.68,1244.85,44.31,2023-08-04
391,Coal,France,58.38,694.24,667.14,183.41,2023-02-19
365,Solar,France,286.85,4736.87,634.14,71.39,2024-06-11
381,Solar,Italy,380.8,501.7,718.3,53.96,2023-10-16
375,Coal,Germany,231.16,4045.84,1577.38,99.92,2024-01-17
480,Solar,France,210.06,4311.64,410.12,47.74,2024-06-15
143,Hydro,Germany,70.4,4622.12,874.65,52.29,2023-09-09
161,Wind,Germany,451.0,2329.56,607.85,120.89,2024-01-24
300,Coal,Spain,368.92,2833.32,165.57,68.94,2023-09-08
434,Solar,Italy,211.37,2566.05,1454.12,157.9,2023-04-14
108,Wind,Netherlands,53.02,2715.82,1764.84,103.17,2023-12-11
170,Hydro,Netherlands,423.81,1247.16,491.24,94.35,2023-06-23
189,Coal,France,88.97,2906.7,749.7,105.35,2023-02-16
123,Solar,France,338.32,1338.43,1769.11,160.04,2023-09-16
239,Wind,Italy,173.11,2942.72,1771.89,21.68,2024-08-07
415,Hydro,Spain,430.48,4128.26,1431.27,35.22,2023-07-16
439,Gas,France,295.54,64.57,939.43,108.91,2024-06-03
475,Solar,France,117.56,4322.76,309.43,124.57,2023-05-08
177,Hydro,Germany,11.27,2255.27,1192.78,30.99,2024-12-10
313,Wind,Italy,110.12,3070.99,768.35,118.84,2023-02-15
115,Coal,Netherlands,185.84,1321.25,638.81,89.69,2024-09-12
128,Wind,Italy,355.65,4993.7,1656.76,114.36,2024-07-03
474,Coal,Netherlands,111.98,3094.54,832.76,41.69,2024-07-19
390,Hydro,Germany,134.44,4865.92,1017.82,171.54,2023-03-24
142,Hydro,Spain,220.37,3874.36,832.31,66.73,2023-04-18
451,Wind,Netherlands,26.25,4386.27,1407.38,58.5,2023-04-05
474,Wind,Germany,385.36,1329.68,430.22,192.84,2023-05-10
152,Coal,Spain,43.98,3238.92,1317.15,60.85,2023-06-24
375,Solar,Germany,369.82,1802.32,1034.63,189.32,2024-04-27
470,Wind,Spain,137.64,4097.04,1526.95,65.87,2023-11-29
331,Solar,France,232.67,4881.56,1043.23,118.14,2024-11-04
311,Solar,Spain,208.15,1106.88,732.8,154.78,2023-02-15
107,Solar,Netherlands,130.36,3694.95,229.61,61.19,2023-09-03
221,Hydro,Spain,131.58,3737.79,1030.09,134.54,2023-06-15
141,Hydro,Italy,474.78,1782.94,623.65,199.0,2023-07-29
432,Solar,Spain,156.21,758.66,1797.95,162.0,2024-05-22
332,Solar,Germany,95.63,1629.36,497.19,177.56,2023-05-13
169,Hydro,Netherlands,128.99,880.02,1596.87,82.95,2024-05-20
466,Coal,France,349.12,4423.42,929.72,160.4,2024-03-18
115,Gas,France,157.89,4144.79,25.81,178.04,2023-11-03
168,Wind,Germany,89.94,3837.15,535.18,34.02,2024-03-07
152,Solar,France,210.17,3804.18,1833.38,110.6,2023-05-30
272,Hydro,Netherlands,63.19,2028.74,617.8,196.83,2024-01-29
361,Solar,Germany,202.34,4539.57,1174.29,148.09,2023-08-01
478,Solar,Netherlands,431.8,4060.98,1160.95,34.42,2024-07-16
388,Solar,France,189.59,4534.69,1319.4,156.98,2023-07-04
114,Solar,France,259.5,2521.16,1901.06,31.55,2024-10-02
369,Coal,Italy,395.62,1454.41,1479.29,71.34,2023-06-26
266,Wind,Germany,260.41,3260.47,1122.17,107.84,2024-05-13
162,Wind,Spain,28.46,3427.05,1826.14,66.92,2023-07-31
360,Hydro,Germany,111.36,3546.34,1548.99,25.04,2023-11-05
220,Coal,Netherlands,447.66,1968.04,508.49,99.06,2024-05-06
445,Coal,France,402.08,2602.37,471.65,153.5,2023-05-31
339,Wind,Italy,381.53,602.36,1699.77,78.52,2023-10-03
206,Hydro,Germany,276.0,3020.68,246.71,125.73,2024-01-18
279,Coal,Netherlands,179.86,2348.78,364.66,74.09,2024-08-29
115,Hydro,Italy,348.72,991.24,1402.61,31.81,2023-12-13
454,Wind,Italy,333.36,2489.18,367.05,191.71,2023-06-21
408,Solar,Italy,323.17,1773.38,1715.08,112.85,2023-07-26
314,Coal,France,254.32,3290.03,396.31,194.68,2023-02-20
176,Hydro,Netherlands,133.4,4046.76,544.31,197.68,2024-11-11
324,Solar,Italy,220.54,2076.9,1047.8,150.71,2024-11-04
192,Wind,France,258.5,4176.94,1212.07,39.79,2024-09-14
280,Gas,France,111.92,910.89,1115.49,127.32,2023-02-11
273,Coal,France,118.88,3196.96,936.43,183.5,2024-10-25
453,Coal,Germany,396.96,2175.2,144.29,161.49,2023-02-25
453,Hydro,France,163.29,1912.44,1176.99,179.73,2024-06-17
318,Wind,Netherlands,486.97,1179.57,1514.8,26.26,2023-09-24
242,Wind,Spain,221.02,1249.19,935.7,162.08,2023-07-03
414,Coal,Germany,306.33,2318.4,573.46,132.52,2023-04-02
492,Coal,Italy,254.45,4200.22,271.82,196.73,2024-10-15
381,Hydro,France,249.1,2779.69,654.6,119.42,2023-03-19
358,Hydro,Germany,445.55,2882.84,1843.95,91.93,2024-11-07
455,Gas,Germany,51.04,3576.8,737.32,155.37,2024-05-20
146,Solar,Netherlands,176.14,1491.03,1470.47,70.23,2023-05-30
104,Hydro,Italy,146.58,1932.9,592.53,186.8,2023-12-30
161,Solar,Spain,166.37,4248.22,243.32,93.83,2023-11-16
183,Coal,Spain,456.73,305.99,1754.96,74.07,2023-11-14
232,Gas,Germany,39.6,2591.75,418.0,152.04,2023-07-22
493,Gas,Germany,145.28,2699.67,161.34,184.02,2023-08-20
435,Gas,Italy,370.15,2782.58,767.64,42.14,2023-02-15
162,Wind,Germany,123.18,3819.04,1704.1,72.57,2024-07-24
380,Coal,France,417.39,2283.97,192.08,28.92,2023-02-19
143,Wind,Spain,168.31,4226.59,322.42,97.13,2023-03-21
252,Wind,France,61.03,1728.45,1434.46,36.02,2024-02-14
369,Gas,Netherlands,262.01,1730.66,695.16,161.74,2024-02-10
441,Wind,Germany,258.11,4821.53,1133.4,37.03,2023-07-08
270,Coal,Italy,24.37,1655.95,743.18,144.87,2023-03-12
255,Coal,Netherlands,360.37,1000.94,1949.61,147.93,2023-08-10
374,Wind,Netherlands,75.16,2781.33,1721.6,81.38,2024-01-11
457,Coal,Italy,110.65,4763.37,1544.93,140.6,2023-11-04
119,Solar,Netherlands,283.43,3907.26,1337.83,78.11,2023-01-14
313,Wind,France,445.94,2209.04,1005.54,59.62,2024-11-07
178,Gas,Netherlands,15.21,2553.88,812.59,73.13,2023-04-24
238,Gas,Italy,412.26,4989.5,11.98,168.01,2023-03-15
197,Coal,Spain,378.3,3608.48,1365.08,191.31,2023-04-14
476,Coal,Germany,85.04,550.11,1128.12,78.54,2023-05-08
251,Gas,Italy,189.66,3068.45,195.95,105.27,2024-07-19
297,Solar,France,453.46,4712.97,1389.23,76.95,2024-11-21
372,Gas,France,77.46,1005.61,1058.43,59.18,2023-06-13
255,Wind,Spain,60.12,3879.43,674.34,37.8,2024-01-12
149,Gas,France,368.93,2103.78,458.14,82.86,2024-04-11
327,Hydro,Italy,238.1,759.57,1276.74,124.24,2024-04-30
109,Solar,France,145.64,4199.79,388.7,116.12,2024-01-30
248,Solar,Spain,90.07,3215.73,1018.15,40.94,2024-12-12
157,Gas,Spain,362.5,113.11,1472.65,159.85,2024-04-22
261,Hydro,Netherlands,222.55,4162.65,1583.93,132.12,2024-05-10
450,Wind,Netherlands,123.51,2702.19,843.14,87.44,2024-10-31
206,Gas,France,471.98,3139.36,803.75,171.27,2024-01-28
494,Wind,France,282.73,2838.46,1059.55,111.71,2024-10-28
388,Hydro,France,179.85,1982.11,668.68,57.46,2023-04-08
285,Gas,France,361.23,723.32,1731.17,185.78,2024-06-30
145,Gas,Netherlands,250.73,3608.52,1319.8,104.94,2023-08-12
228,Wind,Italy,9.66,3435.55,731.21,86.15,2023-12-26
417,Gas,Italy,421.11,4303.26,349.97,173.59,2024-07-18
186,Hydro,Italy,37.84,3092.45,1954.16,151.94,2023-09-28
348,Gas,Netherlands,494.73,269.14,1923.27,70.67,2024-07-07
428,Coal,Italy,178.12,2089.91,465.1,59.18,2024-10-30
356,Hydro,Italy,264.8,567.29,552.01,70.13,2024-10-22
376,Solar,Netherlands,499.77,3003.74,572.98,78.06,2024-10-14
377,Wind,Germany,138.26,1056.46,687.69,78.21,2023-11-12
103,Hydro,France,234.02,4720.12,630.51,110.57,2024-10-20
164,Solar,France,378.67,819.19,22.91,128.98,2023-01-04
301,Solar,Germany,236.16,4173.21,1547.64,66.17,2023-02-04
162,Hydro,Spain,170.24,3063.35,1144.9,98.73,2024-11-23
242,Solar,Italy,64.71,1576.8,160.81,142.48,2023-07-08
343,Solar,Germany,258.96,3967.35,1944.65,101.33,2024-12-13
391,Coal,Italy,278.11,4831.35,668.8,122.35,2024-05-21
384,Gas,Germany,120.25,764.38,1716.97,30.24,2024-08-08
279,Coal,France,170.28,4205.09,1880.42,164.76,2023-07-02
273,Gas,Italy,152.82,4067.56,32.1,92.53,2023-01-11
424,Solar,Netherlands,216.55,3813.08,1924.29,172.52,2023-04-21
210,Gas,France,400.13,1389.5,744.42,97.82,2024-02-13
274,Coal,France,169.63,3864.58,200.24,126.71,2023-11-29
252,Wind,France,139.86,441.22,1133.83,42.03,2024-02-16
499,Wind,Italy,420.73,571.88,79.05,111.42,2024-07-07
455,Gas,Spain,406.49,1569.06,605.17,77.93,2023-07-26
316,Wind,Germany,397.68,1323.14,1670.11,65.82,2024-10-22
396,Hydro,Germany,372.67,2405.11,1585.02,184.22,2023-07-22
339,Wind,Netherlands,444.91,2849.72,1943.03,89.01,2023-04-26
325,Gas,Spain,358.05,1538.54,58.26,169.2,2023-12-27
285,Solar,France,88.85,3494.09,1103.36,168.64,2024-07-22
147,Coal,Germany,21.32,84.26,208.66,158.14,2024-05-10
485,Wind,Italy,95.02,1183.42,1819.46,142.86,2024-05-17
307,Gas,France,185.5,1798.02,74.75,85.02,2024-02-11
256,Coal,France,31.2,1999.5,1845.33,104.95,2023-06-15
324,Hydro,Spain,379.72,1852.63,603.45,195.16,2023-03-28
243,Solar,Spain,322.45,110.43,1335.06,58.48,2024-07-04
210,Coal,Germany,360.41,4692.53,885.63,137.81,2023-09-11
417,Coal,Germany,52.42,3829.54,1214.12,154.38,2023-04-01
462,Gas,France,167.74,78.56,835.35,49.59,2024-04-04
461,Hydro,Netherlands,232.41,1787.08,1430.63,109.35,2023-01-05
231,Wind,France,303.28,2240.29,352.28,45.33,2023-04-18
212,Hydro,Italy,402.37,1122.82,631.23,115.4,2024-06-27
423,Solar,Netherlands,488.58,4584.11,469.04,123.81,2024-09-27
188,Wind,Germany,45.69,3660.91,617.94,49.71,2024-10-02
260,Hydro,Netherlands,322.61,4324.42,338.79,110.29,2024-11-24
433,Solar,Netherlands,71.75,3702.14,1226.76,33.61,2024-06-26
174,Coal,Germany,153.44,1807.08,900.2,183.37,2024-04-22
380,Coal,Italy,387.16,2408.82,797.14,199.48,2023-05-29
106,Coal,Italy,497.08,349.06,1723.48,195.06,2024-07-15
212,Coal,Spain,265.61,2136.51,1199.14,123.27,2023-05-30
135,Wind,Spain,179.79,4017.18,1087.4,187.88,2024-05-26
365,Coal,Italy,110.98,3751.85,1349.46,122.25,2024-12-05
212,Wind,Italy,392.35,3933.98,1243.08,187.06,2023-06-02
391,Wind,Spain,452.34,1389.76,1300.92,96.67,2024-04-08
322,Hydro,Spain,425.05,538.9,1260.04,196.5,2023-06-17
310,Coal,Italy,257.3,2327.69,565.79,194.36,2024-02-23
117,Gas,Germany,296.64,2428.62,1414.72,187.86,2024-10-17
340,Coal,Italy,419.13,3140.71,1020.52,115.03,2024-12-08
233,Gas,Germany,464.78,516.53,1553.97,155.53,2023-04-09
319,Coal,Germany,469.81,241.45,668.47,47.23,2023-02-26
490,Wind,Germany,346.44,3748.45,1051.46,169.59,2024-03-26
201,Coal,Spain,99.88,3221.94,1497.98,131.73,2024-11-25
239,Coal,France,159.93,1138.6,692.48,90.87,2023-06-21
268,Coal,Italy,136.78,4204.68,1417.16,196.18,2024-03-06
290,Coal,Netherlands,90.87,1770.45,1516.68,48.0,2023-08-16
124,Hydro,Netherlands,129.13,2425.07,1096.77,176.18,2024-08-24
132,Hydro,Italy,435.59,674.3,420.01,65.66,2024-07-07
442,Wind,Germany,386.32,4864.73,1873.04,165.53,2023-03-19
428,Wind,Spain,26.65,3640.27,941.01,199.89,2024-12-03
105,Gas,Spain,78.11,1238.55,1725.09,102.67,2024-07-14
293,Wind,Germany,492.49,4749.24,1815.81,171.97,2023-08-01
329,Hydro,Italy,116.86,1940.9,152.6,195.74,2024-11-21
236,Wind,Netherlands,319.02,2155.47,851.26,178.83,2024-12-29
422,Gas,Spain,106.75,866.6,825.38,92.33,2023-10-23
499,Gas,Germany,120.67,2161.83,957.14,152.48,2023-10-17
315,Hydro,Spain,251.77,4867.78,384.49,199.27,2024-10-14
448,Wind,Germany,246.39,2194.06,1872.22,22.89,2023-01-19
463,Gas,Spain,324.86,3515.73,300.53,99.08,2024-01-15
282,Wind,Netherlands,88.26,4893.67,237.38,82.03,2024-05-05
267,Wind,Spain,135.04,3133.25,507.52,132.19,2024-03-21
381,Hydro,Italy,313.95,1459.01,159.09,194.38,2023-07-13
137,Hydro,France,53.22,1751.33,803.59,55.54,2024-03-15
262,Wind,Germany,455.12,1221.24,456.07,168.15,2024-01-02
241,Coal,France,93.51,4736.9,956.51,112.02,2023-07-26
347,Coal,Netherlands,222.01,4470.87,1140.36,88.72,2024-11-30
202,Solar,Netherlands,58.78,3198.85,1027.35,167.3,2024-05-09
298,Solar,France,343.99,441.34,1772.67,172.21,2023-05-02
299,Solar,Netherlands,166.83,3968.57,1785.8,148.8,2023-06-12
141,Hydro,Netherlands,41.45,4096.7,1188.5,31.78,2024-09-02
246,Wind,Germany,298.35,3764.67,1055.54,176.63,2023-06-09
165,Gas,Germany,490.43,900.13,774.99,170.28,2023-08-19
292,Wind,Germany,436.09,1447.3,1381.99,69.8,2023-03-25
397,Wind,Italy,352.93,4072.08,429.25,128.34,2023-02-16
137,Solar,Italy,11.26,2245.84,537.77,183.41,2023-12-17
240,Wind,Italy,430.63,1248.7,1102.59,71.04,2023-11-10
205,Solar,Italy,448.88,3228.3,1207.65,94.96,2023-09-28
251,Wind,France,23.81,2988.15,1436.06,34.24,2024-07-18
451,Gas,Germany,65.58,2621.04,1919.67,88.26,2023-11-24
425,Coal,Netherlands,228.47,1752.6,97.59,92.57,2024-03-25
137,Coal,Spain,204.02,3884.83,1275.49,171.16,2023-04-17
196,Hydro,Italy,150.74,2866.99,1016.2,22.03,2024-04-05
207,Gas,Netherlands,102.97,4334.36,783.66,112.26,2023-08-02
218,Wind,Germany,276.81,4157.4,182.04,73.64,2024-10-08
250,Gas,France,386.8,4717.13,1396.18,131.14,2023-11-04
173,Wind,Netherlands,468.83,3716.3,1470.91,31.83,2024-04-27
156,Gas,Spain,154.04,734.83,326.49,97.91,2024-04-29
465,Gas,Netherlands,353.1,1858.88,1392.67,163.61,2023-01-16
434,Coal,Germany,395.15,3775.9,72.06,57.07,2024-12-15
351,Gas,Netherlands,241.59,717.68,309.66,126.11,2024-12-07
391,Hydro,France,460.94,3400.04,406.67,95.56,2023-10-06
412,Wind,Germany,16.37,1675.85,1931.78,103.13,2024-03-15
354,Solar,Italy,450.74,1217.84,1109.84,87.87,2023-03-22
353,Gas,Germany,446.79,2747.56,1013.32,71.91,2024-06-24
484,Solar,Netherlands,72.81,495.51,1962.48,43.89,2024-04-02
358,Coal,Spain,222.51,3484.8,318.4,69.89,2023-08-27
369,Solar,Germany,260.35,2065.57,1947.4,198.23,2023-03-30
133,Hydro,Germany,203.98,3007.58,468.05,190.64,2024-09-14
425,Hydro,Germany,448.3,481.7,1326.12,27.64,2024-04-25
424,Coal,Germany,357.93,2220.58,1527.93,42.77,2024-09-21
337,Hydro,Netherlands,66.13,3934.31,19.62,172.04,2023-10-21
278,Wind,Italy,463.62,3563.18,1466.87,51.68,2024-03-18
